SKU,Description,CriticalCode,CriticalCodeDescription,CommodityCode,CommodityCodeDescription,InventoryClassCode,InventoryClassCodeDescription,StockDiscount,DNPTimiAgoras,TimiLianikis,PosotitaPoliseon
AL56469           ,______ __________,11,Periodic Service and Consumab.,502,"Filter, hydraulic & transmissi",A,Reserved for weekly deliv(50%),Y,11.91,28.9413,152
AL65051           ,______ _____,11,Periodic Service and Consumab.,504,"Filter, air primary",B,20%(Class A +B=70 % of parts),Y,18.96,46.0728,8
AL65575           ,________,11,Periodic Service and Consumab.,426,"Lights, tractor",C,20%(Class A+B+C=90% of parts),Y,0.56,1.3608,29
AL67195           ,______ _____,11,Periodic Service and Consumab.,504,"Filter, air primary",A,Reserved for weekly deliv(50%),Y,23.45,56.9835,53
AL67196           ,______ _____ __�______,11,Periodic Service and Consumab.,504,"Filter, air primary",A,Reserved for weekly deliv(50%),Y,25.7,62.451,44
AL67975           ,______ __________,11,Periodic Service and Consumab.,503,"Filter, fuel",A,Reserved for weekly deliv(50%),Y,2.96,7.1928,21
AL71259           ,______ ________ _____,11,Periodic Service and Consumab.,507,"Filter, cab",A,Reserved for weekly deliv(50%),Y,25.62,62.2566,35
AL75338           ,______,11,Periodic Service and Consumab.,426,"Lights, tractor",A,Reserved for weekly deliv(50%),Y,30.24,73.4832,2
AL75339           ,______,11,Periodic Service and Consumab.,426,"Lights, tractor",A,Reserved for weekly deliv(50%),Y,30.55,74.2365,1
AL77589           ,______,11,Periodic Service and Consumab.,426,"Lights, tractor",A,Reserved for weekly deliv(50%),Y,49.52,120.3336,0
AL78223           ,Filter Element             ,11,Periodic Service and Consumab.,504,"Filter, air primary",A,Reserved for weekly deliv(50%),Y,47.15,114.5745,16
AL78224           ,______ _____ __�______,11,Periodic Service and Consumab.,505,"Filter, air secondary",A,Reserved for weekly deliv(50%),Y,25.67,62.3781,9
AL78869           ,______ _____ __�______,11,Periodic Service and Consumab.,504,"Filter, air primary",A,Reserved for weekly deliv(50%),Y,61.72,149.9796,42
AL78870           ,______ _____ __�______,11,Periodic Service and Consumab.,505,"Filter, air secondary",A,Reserved for weekly deliv(50%),Y,39.13,95.0859,19
AM101283          ,Air Cleaner                ,11,Periodic Service and Consumab.,514,"Filter, air (TURF)",B,20%(Class A +B=70 % of parts),Y,23.12,56.1816,0
AM102723          ,______ __________,11,Periodic Service and Consumab.,512,"Filter, hydraulic transmission",A,Reserved for weekly deliv(50%),Y,23.11,56.1573,2
AM107314          ,______ __________,11,Periodic Service and Consumab.,513,"Filter, fuel, TURF",B,20%(Class A +B=70 % of parts),Y,2.62,6.3666,1
AM116156          ,______ ______,11,Periodic Service and Consumab.,511,"Filter, oil, engine, TURF",B,20%(Class A +B=70 % of parts),Y,5.02,12.1986,1
AM116304          ,______ __________,11,Periodic Service and Consumab.,513,"Filter, fuel, TURF",B,20%(Class A +B=70 % of parts),Y,2.59,6.2937,1
AM125424          ,______ ______,11,Periodic Service and Consumab.,511,"Filter, oil, engine, TURF",A,Reserved for weekly deliv(50%),Y,7.12,17.3016,4
AM37145           ,Spark Plug                 ,11,Periodic Service and Consumab.,13A,Spark plugs,E,3%(Class A+B+C+D+E=100%ofparts,Y,1.81,4.3983,1
AM37816           ,______ _____,11,Periodic Service and Consumab.,514,"Filter, air (TURF)",C,20%(Class A+B+C=90% of parts),Y,3.71,9.0153,1
AN102562          ,______,11,Periodic Service and Consumab.,04D,Grease,B,20%(Class A +B=70 % of parts),Y,2.4,5.832,138
AN11100           ,______ ______ _____ __,11,Periodic Service and Consumab.,43A,Chemicals,C,20%(Class A+B+C=90% of parts),N,7.17,17.4231,5
AN152652          ,______,11,Periodic Service and Consumab.,   , ,D,7%(Class A+B+C+D=97% of parts),Y,5.97,14.5071,1
AN153119          ,Filter Element             ,11,Periodic Service and Consumab.,505,"Filter, air secondary",D,7%(Class A+B+C+D=97% of parts),Y,17.97,43.6671,1
AN153446          ,_______,11,Periodic Service and Consumab.,372,"Belts, universal (Ag)",D,7%(Class A+B+C+D=97% of parts),Y,98.96,240.4728,3
AN190514          ,Filter Element             ,11,Periodic Service and Consumab.,502,"Filter, hydraulic & transmissi",D,7%(Class A+B+C+D=97% of parts),Y,32.94,80.0442,9
AN194916          ,_______,11,Periodic Service and Consumab.,   , ,C,20%(Class A+B+C=90% of parts),Y,81.39,197.7777,11
AN194917          ,_______,11,Periodic Service and Consumab.,   , ,C,20%(Class A+B+C=90% of parts),Y,75.83,184.2669,9
AN207368          ,______ __________,11,Periodic Service and Consumab.,502,"Filter, hydraulic & transmissi",B,20%(Class A +B=70 % of parts),Y,102.79,249.7797,0
AN273251          ,_______ ___,11,Periodic Service and Consumab.,372,"Belts, universal (Ag)",C,20%(Class A+B+C=90% of parts),Y,19.76,48.0168,42
AN273299          ,_______,11,Periodic Service and Consumab.,   , ,D,7%(Class A+B+C+D=97% of parts),Y,65.41,158.9463,2
AN274215          ,_______,11,Periodic Service and Consumab.,   , ,D,7%(Class A+B+C+D=97% of parts),Y,32.25,78.3675,2
AN274216          ,_______ __________________,11,Periodic Service and Consumab.,390,"Spindles, cotton picker",C,20%(Class A+B+C=90% of parts),Y,6.13,14.8959,0
AN274217          ,_______ __________________,11,Periodic Service and Consumab.,390,"Spindles, cotton picker",D,7%(Class A+B+C+D=97% of parts),Y,6.13,14.8959,0
AN274672          ,_______,11,Periodic Service and Consumab.,   , ,C,20%(Class A+B+C=90% of parts),Y,80.47,195.5421,3
AN274673          ,_______,11,Periodic Service and Consumab.,   , ,C,20%(Class A+B+C=90% of parts),Y,83.73,203.4639,5
AP33330           ,Filter Element             ,11,Periodic Service and Consumab.,504,"Filter, air primary",A,Reserved for weekly deliv(50%),Y,17.63,42.8409,0
AR103220          ,______ __________,11,Periodic Service and Consumab.,503,"Filter, fuel",B,20%(Class A +B=70 % of parts),Y,15.44,37.5192,58
AR26350           ,Filter Element             ,11,Periodic Service and Consumab.,501,"Filter, oil, engine",B,20%(Class A +B=70 % of parts),Y,3.61,8.7723,0
AR28403           ,Circuit Breaker            ,11,Periodic Service and Consumab.,425,"Electrical parts, tractor",D,7%(Class A+B+C+D=97% of parts),Y,7.11,17.2773,0
AR36044           ,Filter Element             ,11,Periodic Service and Consumab.,504,"Filter, air primary",D,7%(Class A+B+C+D=97% of parts),Y,31.86,77.4198,0
AR43634           ,______ ______,11,Periodic Service and Consumab.,501,"Filter, oil, engine",B,20%(Class A +B=70 % of parts),Y,13.66,33.1938,52
AR44077           ,Filter Element             ,11,Periodic Service and Consumab.,503,"Filter, fuel",D,7%(Class A+B+C+D=97% of parts),Y,8.48,20.6064,0
AR45098           ,______ __________,11,Periodic Service and Consumab.,503,"Filter, fuel",C,20%(Class A+B+C=90% of parts),Y,5.54,13.4622,0
AR49352           ,________,11,Periodic Service and Consumab.,425,"Electrical parts, tractor",D,7%(Class A+B+C+D=97% of parts),Y,7.11,17.2773,2
AR50041           ,______ __________,11,Periodic Service and Consumab.,503,"Filter, fuel",A,Reserved for weekly deliv(50%),Y,10.06,24.4458,1745
AR54749           ,Lubricant                  ,11,Periodic Service and Consumab.,   , ,C,20%(Class A+B+C=90% of parts),Y,14.52,35.2836,0
AR56671           ,Circuit Breaker            ,11,Periodic Service and Consumab.,425,"Electrical parts, tractor",C,20%(Class A+B+C=90% of parts),Y,7.11,17.2773,0
AR62407           ,Bulb                       ,11,Periodic Service and Consumab.,426,"Lights, tractor",C,20%(Class A+B+C=90% of parts),Y,1.49,3.6207,0
AR70106           ,______ _____ __�_.,11,Periodic Service and Consumab.,504,"Filter, air primary",A,Reserved for weekly deliv(50%),Y,61.8,150.174,108
AR70107           ,______ _____ __�_.,11,Periodic Service and Consumab.,505,"Filter, air secondary",C,20%(Class A+B+C=90% of parts),Y,27.04,65.7072,92
AR72036           ,Belt Set                   ,11,Periodic Service and Consumab.,373,"Belts, engine",B,20%(Class A +B=70 % of parts),Y,19.85,48.2355,0
AR75603           ,______ __________,11,Periodic Service and Consumab.,502,"Filter, hydraulic & transmissi",B,20%(Class A +B=70 % of parts),Y,8.01,19.4643,808
AR77344           ,Fuse                       ,11,Periodic Service and Consumab.,425,"Electrical parts, tractor",D,7%(Class A+B+C+D=97% of parts),Y,3.6,8.748,0
AR79679           ,______ _____,11,Periodic Service and Consumab.,504,"Filter, air primary",A,Reserved for weekly deliv(50%),Y,42.32,102.8376,91
AR79680           ,______ _____ __�_.,11,Periodic Service and Consumab.,505,"Filter, air secondary",B,20%(Class A +B=70 % of parts),Y,25.03,60.8229,78
AR79941           ,______ _____ __�______,11,Periodic Service and Consumab.,504,"Filter, air primary",C,20%(Class A+B+C=90% of parts),Y,27.88,67.7484,115
AR79942           ,______ _____ __�______,11,Periodic Service and Consumab.,505,"Filter, air secondary",C,20%(Class A+B+C=90% of parts),Y,21.45,52.1235,94
AR80652           ,______ _____ __�______,11,Periodic Service and Consumab.,504,"Filter, air primary",C,20%(Class A+B+C=90% of parts),Y,43.66,106.0938,8
AR80653           ,______ _____ __�______,11,Periodic Service and Consumab.,505,"Filter, air secondary",C,20%(Class A+B+C=90% of parts),Y,24.35,59.1705,7
AR84228           ,______ _____ __�______,11,Periodic Service and Consumab.,504,"Filter, air primary",A,Reserved for weekly deliv(50%),Y,18.46,44.8578,41
AR86496           ,_______,11,Periodic Service and Consumab.,373,"Belts, engine",C,20%(Class A+B+C=90% of parts),Y,27.06,65.7558,0
AR86745           ,______ __________,11,Periodic Service and Consumab.,503,"Filter, fuel",A,Reserved for weekly deliv(50%),Y,21.2,51.516,810
AR86755           ,_______I__,11,Periodic Service and Consumab.,506,"Filter, engine coolant",C,20%(Class A+B+C=90% of parts),Y,18.96,46.0728,34
AR94510           ,______ __________,11,Periodic Service and Consumab.,502,"Filter, hydraulic & transmissi",B,20%(Class A +B=70 % of parts),Y,24.83,60.3369,31
AR95758           ,______ ____ __�______,11,Periodic Service and Consumab.,504,"Filter, air primary",C,20%(Class A+B+C=90% of parts),Y,63.82,155.0826,4
AR95759           ,______ _____ __�______,11,Periodic Service and Consumab.,505,"Filter, air secondary",C,20%(Class A+B+C=90% of parts),Y,50.38,122.4234,3
AR98098           ,______ __________,11,Periodic Service and Consumab.,502,"Filter, hydraulic & transmissi",B,20%(Class A +B=70 % of parts),Y,29.4,71.442,54
AT101565          ,______ _____,11,Periodic Service and Consumab.,504,"Filter, air primary",E,3%(Class A+B+C+D+E=100%ofparts,Y,3.67,8.9181,0
AT103193          ,______ ______,11,Periodic Service and Consumab.,502,"Filter, hydraulic & transmissi",E,3%(Class A+B+C+D+E=100%ofparts,Y,38.02,92.3886,0
AT110770          ,Filter Element             ,11,Periodic Service and Consumab.,502,"Filter, hydraulic & transmissi",C,20%(Class A+B+C=90% of parts),Y,20.37,49.4991,0
AT110771          ,Filter Element             ,11,Periodic Service and Consumab.,502,"Filter, hydraulic & transmissi",C,20%(Class A+B+C=90% of parts),Y,19.04,46.2672,0
AT120444          ,______ ______,11,Periodic Service and Consumab.,502,"Filter, hydraulic & transmissi",B,20%(Class A +B=70 % of parts),Y,27.79,67.5297,0
AT129775          ,______ __________,11,Periodic Service and Consumab.,502,"Filter, hydraulic & transmissi",B,20%(Class A +B=70 % of parts),Y,50.62,123.0066,9
AT130104          ,_____,11,Periodic Service and Consumab.,426,"Lights, tractor",C,20%(Class A+B+C=90% of parts),N,1.79,4.3497,3
AT144879          ,______ ______,11,Periodic Service and Consumab.,502,"Filter, hydraulic & transmissi",D,7%(Class A+B+C+D=97% of parts),Y,41.29,100.3347,0
AT166136          ,Filter Element             ,11,Periodic Service and Consumab.,504,"Filter, air primary",D,7%(Class A+B+C+D=97% of parts),Y,27.92,67.8456,0
AT171853          ,______ _____,11,Periodic Service and Consumab.,504,"Filter, air primary",A,Reserved for weekly deliv(50%),Y,24.29,59.0247,11
AT171854          ,______ _____,11,Periodic Service and Consumab.,504,"Filter, air primary",B,20%(Class A +B=70 % of parts),Y,18.46,44.8578,9
AT17387           ,Filter Element             ,11,Periodic Service and Consumab.,503,"Filter, fuel",B,20%(Class A +B=70 % of parts),Y,2.46,5.9778,10
AT184206          ,______ ______,11,Periodic Service and Consumab.,502,"Filter, hydraulic & transmissi",C,20%(Class A+B+C=90% of parts),Y,32.11,78.0273,0
AT203469          ,Filter Element             ,11,Periodic Service and Consumab.,504,"Filter, air primary",C,20%(Class A+B+C=90% of parts),Y,33.25,80.7975,0
AT203470          ,Filter Element             ,11,Periodic Service and Consumab.,505,"Filter, air secondary",C,20%(Class A+B+C=90% of parts),Y,18.29,44.4447,0
AT20728           ,______ _____ __�______,11,Periodic Service and Consumab.,504,"Filter, air primary",B,20%(Class A +B=70 % of parts),Y,13.96,33.9228,11
AT23317           ,Belt Set                   ,11,Periodic Service and Consumab.,   , ,D,7%(Class A+B+C+D=97% of parts),Y,22.97,55.8171,2
AT24833           ,Belt Set                   ,11,Periodic Service and Consumab.,373,"Belts, engine",D,7%(Class A+B+C+D=97% of parts),Y,10.42,25.3206,0
AT28030           ,Belt Set                   ,11,Periodic Service and Consumab.,373,"Belts, engine",B,20%(Class A +B=70 % of parts),Y,14.9,36.207,0
AT33363           ,______ _____ __�______,11,Periodic Service and Consumab.,504,"Filter, air primary",B,20%(Class A +B=70 % of parts),Y,29.25,71.0775,6
AT341498          ,Filter Element             ,11,Periodic Service and Consumab.,509,Filters C&F non specific,E,3%(Class A+B+C+D+E=100%ofparts,Y,28.82,70.0326,0
AT44377           ,______ _____,11,Periodic Service and Consumab.,504,"Filter, air primary",C,20%(Class A+B+C=90% of parts),Y,18.46,44.8578,4
AT44378           ,Filter Element             ,11,Periodic Service and Consumab.,505,"Filter, air secondary",C,20%(Class A+B+C=90% of parts),Y,23.27,56.5461,0
AT65088           ,Filter Element             ,11,Periodic Service and Consumab.,504,"Filter, air primary",D,7%(Class A+B+C+D=97% of parts),Y,24.11,58.5873,0
AT81478           ,______ __________,11,Periodic Service and Consumab.,503,"Filter, fuel",B,20%(Class A +B=70 % of parts),Y,21.51,52.2693,5
AXE10038          ,Headlight                  ,11,Periodic Service and Consumab.,   , ,D,7%(Class A+B+C+D=97% of parts),Y,75.16,182.6388,0
AXE10041          ,______,11,Periodic Service and Consumab.,   , ,E,3%(Class A+B+C+D+E=100%ofparts,Y,75.16,182.6388,0
AXE10042          ,_�__ _______,11,Periodic Service and Consumab.,   , ,B,20%(Class A +B=70 % of parts),Y,39.76,96.6168,2
AXE12964          ,______ __________,11,Periodic Service and Consumab.,502,"Filter, hydraulic & transmissi",B,20%(Class A +B=70 % of parts),Y,37.6,91.368,0
AXE14583          ,Filter Kit                 ,11,Periodic Service and Consumab.,502,"Filter, hydraulic & transmissi",B,20%(Class A +B=70 % of parts),Y,36.71,89.2053,0
AXE14584          ,Filter Kit                 ,11,Periodic Service and Consumab.,505,"Filter, air secondary",B,20%(Class A +B=70 % of parts),Y,59.65,144.9495,0
AXE16948          ,Bulb                       ,11,Periodic Service and Consumab.,133,Other (TURF),B,20%(Class A +B=70 % of parts),Y,6.89,16.7427,0
AZ20623           ,______ _____ __�______,11,Periodic Service and Consumab.,504,"Filter, air primary",A,Reserved for weekly deliv(50%),Y,19.94,48.4542,33
AZ20625           ,Filter Element             ,11,Periodic Service and Consumab.,504,"Filter, air primary",A,Reserved for weekly deliv(50%),Y,33.25,80.7975,0
AZ22878           ,______,11,Periodic Service and Consumab.,502,"Filter, hydraulic & transmissi",C,20%(Class A+B+C=90% of parts),Y,6.59,16.0137,25
AZ25867           ,Filter Element             ,11,Periodic Service and Consumab.,504,"Filter, air primary",C,20%(Class A+B+C=90% of parts),Y,29.49,71.6607,0
AZ26007           ,______ _____ __�______,11,Periodic Service and Consumab.,504,"Filter, air primary",B,20%(Class A +B=70 % of parts),Y,25.03,60.8229,11
AZ26091           ,______ _____ __�______,11,Periodic Service and Consumab.,504,"Filter, air primary",A,Reserved for weekly deliv(50%),Y,30.27,73.5561,13
AZ30757           ,______ _____ __�______,11,Periodic Service and Consumab.,504,"Filter, air primary",A,Reserved for weekly deliv(50%),Y,20.96,50.9328,24
AZ30758           ,______ _____ __�______,11,Periodic Service and Consumab.,504,"Filter, air primary",B,20%(Class A +B=70 % of parts),Y,23.11,56.1573,3
AZ34554           ,_________ __________,11,Periodic Service and Consumab.,503,"Filter, fuel",B,20%(Class A +B=70 % of parts),Y,26.32,63.9576,7
AZ36942           ,______ __________,11,Periodic Service and Consumab.,501,"Filter, oil, engine",C,20%(Class A+B+C=90% of parts),Y,45.88,111.4884,2
AZ39676           ,Belt Set                   ,11,Periodic Service and Consumab.,375,"Belts, drive, hay",A,Reserved for weekly deliv(50%),Y,22.69,55.1367,1
AZ39677           ,_______,11,Periodic Service and Consumab.,335,"Other, forage harvester, self-",A,Reserved for weekly deliv(50%),Y,137.04,333.0072,1
AZ40077           ,_______,11,Periodic Service and Consumab.,371,"Belts, harvest",C,20%(Class A+B+C=90% of parts),Y,134.95,327.9285,1
AZ43412           ,______ ________,11,Periodic Service and Consumab.,507,"Filter, cab",A,Reserved for weekly deliv(50%),Y,56.54,137.3922,14
AZ46283           ,___ _______ ______,11,Periodic Service and Consumab.,371,"Belts, harvest",A,Reserved for weekly deliv(50%),Y,25.54,62.0622,15
AZ48195           ,______ _____ __�_.,11,Periodic Service and Consumab.,504,"Filter, air primary",A,Reserved for weekly deliv(50%),Y,36.59,88.9137,22
AZ48196           ,______ _____ __�______,11,Periodic Service and Consumab.,505,"Filter, air secondary",B,20%(Class A +B=70 % of parts),Y,33.25,80.7975,20
